query,query_group,mode,rank,image_id,score,semantic_score,object_score,keyword_score,file_path,keywords,detected_objects,ai_description,latency_ms,weak_relevance
bird,object_like,qdrant_keyword_object,8,uQ1Xg4dT07I,0.2865929839065002,0.2865929839065002,0.0,0.0,data\unsplash-lite\images\uQ1Xg4dT07I.jpg,"[""animal"", ""beak"", ""beauty"", ""bird"", ""bold"", ""canary"", ""close up"", ""cockatiel"", ""cockatoo"", ""color"", ""common pet parakeet"", ""fauna"", ""feather"", ""feathers"", ""harmony"", ""nature"", ""parakeet"", ""parrot"", ""portrait"", ""simplicity"", ""tropical"", ""yellow""]","[""bird"", ""dog""]",selective focus photography of yellow cockatiel,512.6672000042163,2
bird,object_like,qdrant_keyword_object,9,8n72OQoS3pI,0.2865437728087916,0.2865437728087916,0.0,0.0,data\unsplash-lite\images\8n72OQoS3pI.jpg,"[""animal"", ""beak"", ""bird"", ""dove"", ""finch"", ""parakeet"", ""parrot"", ""pigeon"", ""wildlife""]","[""bird""]",gray and white bird on gray textile,512.6672000042163,2
bird,object_like,qdrant_keyword_object,10,BIS1BCDl1dY,0.28581850461713915,0.28581850461713915,0.0,0.0,data\unsplash-lite\images\BIS1BCDl1dY.jpg,"[""animal"", ""bird"", ""macaw"", ""parrot""]","[""bird""]",red and blue parrot on brown wooden branch,512.6672000042163,2
bird,object_like,qdrant_object_rerank,1,n4RJtjHhb9A,0.5810513491486813,0.291225220330403,1.0,1.0,data\unsplash-lite\images\n4RJtjHhb9A.jpg,"[""animal"", ""audobahn"", ""beak"", ""bee eater"", ""bird"", ""exotic"", ""fauna"", ""feather"", ""green"", ""head"", ""nature"", ""parakeet"", ""parrot"", ""pet"", ""tropic"", ""tropical"", ""vertebrate"", ""wildlife"", ""wing""]","[""bird""]",green bird standing on brown surface,140.79820000915788,2
bird,object_like,qdrant_object_rerank,2,qnjqLoIULZE,0.5809520978936954,0.29100466198598973,1.0,1.0,data\unsplash-lite\images\qnjqLoIULZE.jpg,"[""animal"", ""bird"", ""dove"", ""pigeon""]","[""bird""]",grayscale photo of pigeon on black fence,140.79820000915788,2
bird,object_like,qdrant_object_rerank,3,YLO-mNM-zVw,0.5807540289571513,0.2905645087936696,1.0,1.0,data\unsplash-lite\images\YLO-mNM-zVw.jpg,"[""agelaius"", ""animal"", ""anthus"", ""beak"", ""bee eater"", ""bird"", ""blackbird"", ""blue jay"", ""bluebird"", ""bush"", ""canary"", ""finch"", ""green"", ""jay"", ""leaf"", ""plant"", ""pollen"", ""robin"", ""spring"", ""vegetation""]","[""bird""]",green bird,140.79820000915788,2
bird,object_like,qdrant_object_rerank,4,wu91fehi0_k,0.5796195030281571,0.28804334006257143,1.0,1.0,data\unsplash-lite\images\wu91fehi0_k.jpg,"[""accipiter"", ""african grey parrot"", ""agelaius"", ""animal"", ""bird"", ""blackbird"", ""macaw"", ""parrot""]","[""bird""]",gray and white parrot on metal post,140.79820000915788,2
bird,object_like,qdrant_object_rerank,5,iBER-hi4DyU,0.5790786352108784,0.28684141157973,1.0,1.0,data\unsplash-lite\images\iBER-hi4DyU.jpg,"[""agelaius"", ""animal"", ""bird"", ""blackbird"", ""crow"", ""penguin"", ""silhouette"", ""wildlife""]","[""bird""]",black bird close up photography,140.79820000915788,2
bird,object_like,qdrant_object_rerank,6,vIN1Uxk-rzQ,0.5790713393958461,0.2868251986574357,1.0,1.0,data\unsplash-lite\images\vIN1Uxk-rzQ.jpg,"[""animal"", ""beak"", ""bird"", ""chicken"", ""eating"", ""finch"", ""food"", ""fowl"", ""head"", ""macaw"", ""parakeet"", ""parrot"", ""pet"", ""poultry"", ""wildlife""]","[""bird""]","green, yellow, and blue bird in close-up photography",140.79820000915788,2
bird,object_like,qdrant_object_rerank,7,K4vHlGVX0Hs,0.5789926362028811,0.2866503026730691,1.0,1.0,data\unsplash-lite\images\K4vHlGVX0Hs.jpg,"[""almond"", ""animal"", ""beak"", ""bird"", ""branch"", ""canary"", ""claw"", ""common pet parakeet"", ""fauna"", ""kuranda birdworld"", ""lovebird"", ""nut"", ""organism"", ""parakeet"", ""parrot"", ""perico"", ""portrait"", ""share"", ""sharing"", ""wildlife"", ""yellow"", ""yellow parrot""]","[""bird""]",yellow parakeet on tree string,140.79820000915788,2
bird,object_like,qdrant_object_rerank,8,uQ1Xg4dT07I,0.5789668427579251,0.2865929839065002,1.0,1.0,data\unsplash-lite\images\uQ1Xg4dT07I.jpg,"[""animal"", ""beak"", ""beauty"", ""bird"", ""bold"", ""canary"", ""close up"", ""cockatiel"", ""cockatoo"", ""color"", ""common pet parakeet"", ""fauna"", ""feather"", ""feathers"", ""harmony"", ""nature"", ""parakeet"", ""parrot"", ""portrait"", ""simplicity"", ""tropical"", ""yellow""]","[""bird"", ""dog""]",selective focus photography of yellow cockatiel,140.79820000915788,2
bird,object_like,qdrant_object_rerank,9,8n72OQoS3pI,0.5789446977639562,0.2865437728087916,1.0,1.0,data\unsplash-lite\images\8n72OQoS3pI.jpg,"[""animal"", ""beak"", ""bird"", ""dove"", ""finch"", ""parakeet"", ""parrot"", ""pigeon"", ""wildlife""]","[""bird""]",gray and white bird on gray textile,140.79820000915788,2
bird,object_like,qdrant_object_rerank,10,BIS1BCDl1dY,0.5786183270777125,0.28581850461713915,1.0,1.0,data\unsplash-lite\images\BIS1BCDl1dY.jpg,"[""animal"", ""bird"", ""macaw"", ""parrot""]","[""bird""]",red and blue parrot on brown wooden branch,140.79820000915788,2
person in street photography,combined,qdrant_semantic,1,qjZzZccbE1E,0.2823432836663678,0.2823432836663678,0.0,0.0,data\unsplash-lite\images\qjZzZccbE1E.jpg,"[""alloy wheel"", ""apparel"", ""astronaut"", ""boot"", ""building"", ""city"", ""clothing"", ""crash helmet"", ""footwear"", ""hardhat"", ""helmet"", ""human"", ""local"", ""machine"", ""metropolis"", ""moped"", ""motor"", ""motor scooter"", ""motorcycle"", ""person"", ""riding boot"", ""scooter"", ""spoke"", ""tire"", ""town"", ""transportation"", ""urban"", ""vehicle"", ""vespa"", ""wheel""]","[""motorcycle"", ""person""]",man standing beside motor scooter,106.10649999580346,2
person in street photography,combined,qdrant_semantic,2,UMftJn4b9yM,0.2763331340443589,0.2763331340443589,0.0,0.0,data\unsplash-lite\images\UMftJn4b9yM.jpg,"[""black"", ""black and white"", ""building"", ""city"", ""image"", ""person"", ""photography"", ""shadow"", ""silhouette"", ""steps"", ""street photography"", ""town"", ""urban"", ""walking"", ""white""]","[""person""]",silhouette of a person walking on gray concrete floor,106.10649999580346,2
person in street photography,combined,qdrant_semantic,3,Gzm1yUip9Yw,0.27512812240202555,0.27512812240202555,0.0,0.0,data\unsplash-lite\images\Gzm1yUip9Yw.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""bicycle"", ""bike"", ""black and white"", ""building"", ""car"", ""clothing"", ""couple"", ""crawling"", ""cyclist"", ""driving"", ""fence"", ""flooring"", ""freeway"", ""handrail"", ""human"", ""hurdle"", ""intersection"", ""kart"", ""light and shadow"", ""office building"", ""path"", ""pedestrian"", ""person"", ""phone photgraphy"", ""railing"", ""road"", ""running track"", ""shorts"", ""silhouette"", ""sport"", ""sports"", ""street photogrphy"", ""tarmac"", ""transportation"", ""two people"", ""vehicle"", ""wall""]","[""person""]",grayscale photo of two person sitting near fence,106.10649999580346,2
person in street photography,combined,qdrant_semantic,4,2Cirx1WkMvU,0.27373593114919414,0.27373593114919414,0.0,0.0,data\unsplash-lite\images\2Cirx1WkMvU.jpg,"[""alley"", ""alleyway"", ""apparel"", ""architecture"", ""asphalt"", ""banister"", ""building"", ""car"", ""city"", ""city life"", ""clothing"", ""coat"", ""column"", ""corridor"", ""crowd"", ""dark"", ""darkness"", ""dome"", ""door"", ""elevator"", ""evening"", ""evening dress"", ""exterior"", ""fashion"", ""female"", ""floor"", ""flooring"", ""footwear"", ""gown"", ""hair"", ""handrail"", ""high rise"", ""holding"", ""human"", ""infrastructure"", ""jacket"", ""light"", ""man"", ""metropolis"", ""military"", ""military uniform"", ""moody"", ""nature"", ""night"", ""office building"", ""officer"", ""outdoors"", ""overcoat"", ""pants"", ""pedestrian"", ""people"", ""person"", ""pillar"", ""prison"", ""road"", ""robe"", ""runway"", ""shadow"", ""shoe"", ""silhouette"", ""sitting"", ""sleeve"", ""sliding door"", ""snapshot"", ""soldier"", ""stage"", ""street"", ""street photography"", ""suit"", ""tarmac"", ""tower"", ""town"", ""tuxedo"", ""urban"", ""wall lamp"", ""window"", ""woman""]","[""person""]",man standing near wall,106.10649999580346,2
person in street photography,combined,qdrant_semantic,5,uWvLFkvm8uI,0.2726072775544699,0.2726072775544699,0.0,0.0,data\unsplash-lite\images\uWvLFkvm8uI.jpg,"[""crowd"", ""flare"", ""fog"", ""human"", ""light"", ""mist"", ""nature"", ""outdoors"", ""person"", ""pollution"", ""smog"", ""smoke"", ""weather""]","[""person""]",a man standing in the middle of a street at night,106.10649999580346,2
person in street photography,combined,qdrant_semantic,6,H5llhoZSm9Y,0.272509301687165,0.272509301687165,0.0,0.0,data\unsplash-lite\images\H5llhoZSm9Y.jpg,"[""apparel"", ""art"", ""back"", ""black hair"", ""blossom"", ""clothing"", ""coat"", ""dance pose"", ""dress"", ""evening dress"", ""face"", ""fashion"", ""female"", ""finger"", ""floral design"", ""flower"", ""flower arrangement"", ""flower bouquet"", ""geranium"", ""girl"", ""gown"", ""graphics"", ""hair"", ""human"", ""leisure activities"", ""lingerie"", ""long sleeve"", ""musical instrument"", ""musician"", ""neck"", ""overcoat"", ""pattern"", ""people"", ""person"", ""photo"", ""photography"", ""plant"", ""pollen"", ""portrait"", ""railing"", ""robe"", ""silhouette"", ""skin"", ""sleeve"", ""suit"", ""tuxedo"", ""underwear"", ""wall"", ""woman""]","[""person""]",woman in black tank top standing near flowers in grayscale photography,106.10649999580346,1
person in street photography,combined,qdrant_semantic,7,q3sEEze3X_w,0.27200191691814274,0.27200191691814274,0.0,0.0,data\unsplash-lite\images\q3sEEze3X_w.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""building"", ""car"", ""city"", ""clothing"", ""coat"", ""cowboy hat"", ""downtown"", ""handrail"", ""hat"", ""human"", ""intersection"", ""metropolis"", ""office building"", ""overcoat"", ""person"", ""road"", ""sun hat"", ""tarmac"", ""town"", ""transportation"", ""urban"", ""vehicle""]","[""car"", ""person""]",man walking on sidewalk of the city,106.10649999580346,2
person in street photography,combined,qdrant_semantic,8,DICEPtYOr1M,0.27139211950274367,0.27139211950274367,0.0,0.0,data\unsplash-lite\images\DICEPtYOr1M.jpg,"[""alley"", ""alleyway"", ""back"", ""bass"", ""black"", ""black and white"", ""blur"", ""bokeh"", ""building"", ""carry"", ""chess"", ""city"", ""community"", ""crowd"", ""face"", ""game"", ""guitar"", ""hoodies"", ""human"", ""jacket"", ""life"", ""london"", ""man"", ""market"", ""monochrome"", ""pedestrian"", ""people"", ""person"", ""photograph"", ""portrait"", ""road"", ""rock"", ""street"", ""town"", ""urban""]","[""person""]",grayscale photography of person wearing hoodie,106.10649999580346,2
person in street photography,combined,qdrant_semantic,9,NxhnRkhKIrc,0.27019535128366773,0.27019535128366773,0.0,0.0,data\unsplash-lite\images\NxhnRkhKIrc.jpg,"[""apparel"", ""clothing"", ""coat"", ""fog"", ""hat"", ""human"", ""mist"", ""nature"", ""outdoors"", ""overcoat"", ""people"", ""person"", ""pollution"", ""smog"", ""smoke"", ""street photography"", ""weather""]","[""person""]",a man standing on a street next to a train,106.10649999580346,2
person in street photography,combined,qdrant_semantic,10,uTad53fcxss,0.2695848704895227,0.2695848704895227,0.0,0.0,data\unsplash-lite\images\uTad53fcxss.jpg,"[""apparel"", ""banister"", ""canopy"", ""clothing"", ""coat"", ""footwear"", ""handrail"", ""human"", ""overcoat"", ""person"", ""railing"", ""shoe"", ""staircase"", ""umbrella""]","[""person"", ""umbrella""]",woman walking using umbrella going up on stairs,106.10649999580346,1
person in street photography,combined,qdrant_keyword,1,qjZzZccbE1E,0.2823432836663678,0.2823432836663678,0.0,0.0,data\unsplash-lite\images\qjZzZccbE1E.jpg,"[""alloy wheel"", ""apparel"", ""astronaut"", ""boot"", ""building"", ""city"", ""clothing"", ""crash helmet"", ""footwear"", ""hardhat"", ""helmet"", ""human"", ""local"", ""machine"", ""metropolis"", ""moped"", ""motor"", ""motor scooter"", ""motorcycle"", ""person"", ""riding boot"", ""scooter"", ""spoke"", ""tire"", ""town"", ""transportation"", ""urban"", ""vehicle"", ""vespa"", ""wheel""]","[""motorcycle"", ""person""]",man standing beside motor scooter,520.5826000019442,2
person in street photography,combined,qdrant_keyword,2,UMftJn4b9yM,0.2763331340443589,0.2763331340443589,0.0,0.0,data\unsplash-lite\images\UMftJn4b9yM.jpg,"[""black"", ""black and white"", ""building"", ""city"", ""image"", ""person"", ""photography"", ""shadow"", ""silhouette"", ""steps"", ""street photography"", ""town"", ""urban"", ""walking"", ""white""]","[""person""]",silhouette of a person walking on gray concrete floor,520.5826000019442,2
person in street photography,combined,qdrant_keyword,3,Gzm1yUip9Yw,0.27512812240202555,0.27512812240202555,0.0,0.0,data\unsplash-lite\images\Gzm1yUip9Yw.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""bicycle"", ""bike"", ""black and white"", ""building"", ""car"", ""clothing"", ""couple"", ""crawling"", ""cyclist"", ""driving"", ""fence"", ""flooring"", ""freeway"", ""handrail"", ""human"", ""hurdle"", ""intersection"", ""kart"", ""light and shadow"", ""office building"", ""path"", ""pedestrian"", ""person"", ""phone photgraphy"", ""railing"", ""road"", ""running track"", ""shorts"", ""silhouette"", ""sport"", ""sports"", ""street photogrphy"", ""tarmac"", ""transportation"", ""two people"", ""vehicle"", ""wall""]","[""person""]",grayscale photo of two person sitting near fence,520.5826000019442,2
person in street photography,combined,qdrant_keyword,4,2Cirx1WkMvU,0.27373593114919414,0.27373593114919414,0.0,0.0,data\unsplash-lite\images\2Cirx1WkMvU.jpg,"[""alley"", ""alleyway"", ""apparel"", ""architecture"", ""asphalt"", ""banister"", ""building"", ""car"", ""city"", ""city life"", ""clothing"", ""coat"", ""column"", ""corridor"", ""crowd"", ""dark"", ""darkness"", ""dome"", ""door"", ""elevator"", ""evening"", ""evening dress"", ""exterior"", ""fashion"", ""female"", ""floor"", ""flooring"", ""footwear"", ""gown"", ""hair"", ""handrail"", ""high rise"", ""holding"", ""human"", ""infrastructure"", ""jacket"", ""light"", ""man"", ""metropolis"", ""military"", ""military uniform"", ""moody"", ""nature"", ""night"", ""office building"", ""officer"", ""outdoors"", ""overcoat"", ""pants"", ""pedestrian"", ""people"", ""person"", ""pillar"", ""prison"", ""road"", ""robe"", ""runway"", ""shadow"", ""shoe"", ""silhouette"", ""sitting"", ""sleeve"", ""sliding door"", ""snapshot"", ""soldier"", ""stage"", ""street"", ""street photography"", ""suit"", ""tarmac"", ""tower"", ""town"", ""tuxedo"", ""urban"", ""wall lamp"", ""window"", ""woman""]","[""person""]",man standing near wall,520.5826000019442,2
person in street photography,combined,qdrant_keyword,5,uWvLFkvm8uI,0.2726072775544699,0.2726072775544699,0.0,0.0,data\unsplash-lite\images\uWvLFkvm8uI.jpg,"[""crowd"", ""flare"", ""fog"", ""human"", ""light"", ""mist"", ""nature"", ""outdoors"", ""person"", ""pollution"", ""smog"", ""smoke"", ""weather""]","[""person""]",a man standing in the middle of a street at night,520.5826000019442,2
person in street photography,combined,qdrant_keyword,6,H5llhoZSm9Y,0.272509301687165,0.272509301687165,0.0,0.0,data\unsplash-lite\images\H5llhoZSm9Y.jpg,"[""apparel"", ""art"", ""back"", ""black hair"", ""blossom"", ""clothing"", ""coat"", ""dance pose"", ""dress"", ""evening dress"", ""face"", ""fashion"", ""female"", ""finger"", ""floral design"", ""flower"", ""flower arrangement"", ""flower bouquet"", ""geranium"", ""girl"", ""gown"", ""graphics"", ""hair"", ""human"", ""leisure activities"", ""lingerie"", ""long sleeve"", ""musical instrument"", ""musician"", ""neck"", ""overcoat"", ""pattern"", ""people"", ""person"", ""photo"", ""photography"", ""plant"", ""pollen"", ""portrait"", ""railing"", ""robe"", ""silhouette"", ""skin"", ""sleeve"", ""suit"", ""tuxedo"", ""underwear"", ""wall"", ""woman""]","[""person""]",woman in black tank top standing near flowers in grayscale photography,520.5826000019442,1
person in street photography,combined,qdrant_keyword,7,q3sEEze3X_w,0.27200191691814274,0.27200191691814274,0.0,0.0,data\unsplash-lite\images\q3sEEze3X_w.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""building"", ""car"", ""city"", ""clothing"", ""coat"", ""cowboy hat"", ""downtown"", ""handrail"", ""hat"", ""human"", ""intersection"", ""metropolis"", ""office building"", ""overcoat"", ""person"", ""road"", ""sun hat"", ""tarmac"", ""town"", ""transportation"", ""urban"", ""vehicle""]","[""car"", ""person""]",man walking on sidewalk of the city,520.5826000019442,2
person in street photography,combined,qdrant_keyword,8,DICEPtYOr1M,0.27139211950274367,0.27139211950274367,0.0,0.0,data\unsplash-lite\images\DICEPtYOr1M.jpg,"[""alley"", ""alleyway"", ""back"", ""bass"", ""black"", ""black and white"", ""blur"", ""bokeh"", ""building"", ""carry"", ""chess"", ""city"", ""community"", ""crowd"", ""face"", ""game"", ""guitar"", ""hoodies"", ""human"", ""jacket"", ""life"", ""london"", ""man"", ""market"", ""monochrome"", ""pedestrian"", ""people"", ""person"", ""photograph"", ""portrait"", ""road"", ""rock"", ""street"", ""town"", ""urban""]","[""person""]",grayscale photography of person wearing hoodie,520.5826000019442,2
person in street photography,combined,qdrant_keyword,9,NxhnRkhKIrc,0.27019535128366773,0.27019535128366773,0.0,0.0,data\unsplash-lite\images\NxhnRkhKIrc.jpg,"[""apparel"", ""clothing"", ""coat"", ""fog"", ""hat"", ""human"", ""mist"", ""nature"", ""outdoors"", ""overcoat"", ""people"", ""person"", ""pollution"", ""smog"", ""smoke"", ""street photography"", ""weather""]","[""person""]",a man standing on a street next to a train,520.5826000019442,2
person in street photography,combined,qdrant_keyword,10,uTad53fcxss,0.2695848704895226,0.2695848704895226,0.0,0.0,data\unsplash-lite\images\uTad53fcxss.jpg,"[""apparel"", ""banister"", ""canopy"", ""clothing"", ""coat"", ""footwear"", ""handrail"", ""human"", ""overcoat"", ""person"", ""railing"", ""shoe"", ""staircase"", ""umbrella""]","[""person"", ""umbrella""]",woman walking using umbrella going up on stairs,520.5826000019442,1
person in street photography,combined,qdrant_object,1,qjZzZccbE1E,0.2823432836663678,0.2823432836663678,0.0,0.0,data\unsplash-lite\images\qjZzZccbE1E.jpg,"[""alloy wheel"", ""apparel"", ""astronaut"", ""boot"", ""building"", ""city"", ""clothing"", ""crash helmet"", ""footwear"", ""hardhat"", ""helmet"", ""human"", ""local"", ""machine"", ""metropolis"", ""moped"", ""motor"", ""motor scooter"", ""motorcycle"", ""person"", ""riding boot"", ""scooter"", ""spoke"", ""tire"", ""town"", ""transportation"", ""urban"", ""vehicle"", ""vespa"", ""wheel""]","[""motorcycle"", ""person""]",man standing beside motor scooter,317.9917000088608,2
person in street photography,combined,qdrant_object,2,UMftJn4b9yM,0.2763331340443589,0.2763331340443589,0.0,0.0,data\unsplash-lite\images\UMftJn4b9yM.jpg,"[""black"", ""black and white"", ""building"", ""city"", ""image"", ""person"", ""photography"", ""shadow"", ""silhouette"", ""steps"", ""street photography"", ""town"", ""urban"", ""walking"", ""white""]","[""person""]",silhouette of a person walking on gray concrete floor,317.9917000088608,2
person in street photography,combined,qdrant_object,3,Gzm1yUip9Yw,0.27512812240202555,0.27512812240202555,0.0,0.0,data\unsplash-lite\images\Gzm1yUip9Yw.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""bicycle"", ""bike"", ""black and white"", ""building"", ""car"", ""clothing"", ""couple"", ""crawling"", ""cyclist"", ""driving"", ""fence"", ""flooring"", ""freeway"", ""handrail"", ""human"", ""hurdle"", ""intersection"", ""kart"", ""light and shadow"", ""office building"", ""path"", ""pedestrian"", ""person"", ""phone photgraphy"", ""railing"", ""road"", ""running track"", ""shorts"", ""silhouette"", ""sport"", ""sports"", ""street photogrphy"", ""tarmac"", ""transportation"", ""two people"", ""vehicle"", ""wall""]","[""person""]",grayscale photo of two person sitting near fence,317.9917000088608,2
person in street photography,combined,qdrant_object,4,2Cirx1WkMvU,0.27373593114919414,0.27373593114919414,0.0,0.0,data\unsplash-lite\images\2Cirx1WkMvU.jpg,"[""alley"", ""alleyway"", ""apparel"", ""architecture"", ""asphalt"", ""banister"", ""building"", ""car"", ""city"", ""city life"", ""clothing"", ""coat"", ""column"", ""corridor"", ""crowd"", ""dark"", ""darkness"", ""dome"", ""door"", ""elevator"", ""evening"", ""evening dress"", ""exterior"", ""fashion"", ""female"", ""floor"", ""flooring"", ""footwear"", ""gown"", ""hair"", ""handrail"", ""high rise"", ""holding"", ""human"", ""infrastructure"", ""jacket"", ""light"", ""man"", ""metropolis"", ""military"", ""military uniform"", ""moody"", ""nature"", ""night"", ""office building"", ""officer"", ""outdoors"", ""overcoat"", ""pants"", ""pedestrian"", ""people"", ""person"", ""pillar"", ""prison"", ""road"", ""robe"", ""runway"", ""shadow"", ""shoe"", ""silhouette"", ""sitting"", ""sleeve"", ""sliding door"", ""snapshot"", ""soldier"", ""stage"", ""street"", ""street photography"", ""suit"", ""tarmac"", ""tower"", ""town"", ""tuxedo"", ""urban"", ""wall lamp"", ""window"", ""woman""]","[""person""]",man standing near wall,317.9917000088608,2
person in street photography,combined,qdrant_object,5,uWvLFkvm8uI,0.2726072775544699,0.2726072775544699,0.0,0.0,data\unsplash-lite\images\uWvLFkvm8uI.jpg,"[""crowd"", ""flare"", ""fog"", ""human"", ""light"", ""mist"", ""nature"", ""outdoors"", ""person"", ""pollution"", ""smog"", ""smoke"", ""weather""]","[""person""]",a man standing in the middle of a street at night,317.9917000088608,2
person in street photography,combined,qdrant_object,6,H5llhoZSm9Y,0.272509301687165,0.272509301687165,0.0,0.0,data\unsplash-lite\images\H5llhoZSm9Y.jpg,"[""apparel"", ""art"", ""back"", ""black hair"", ""blossom"", ""clothing"", ""coat"", ""dance pose"", ""dress"", ""evening dress"", ""face"", ""fashion"", ""female"", ""finger"", ""floral design"", ""flower"", ""flower arrangement"", ""flower bouquet"", ""geranium"", ""girl"", ""gown"", ""graphics"", ""hair"", ""human"", ""leisure activities"", ""lingerie"", ""long sleeve"", ""musical instrument"", ""musician"", ""neck"", ""overcoat"", ""pattern"", ""people"", ""person"", ""photo"", ""photography"", ""plant"", ""pollen"", ""portrait"", ""railing"", ""robe"", ""silhouette"", ""skin"", ""sleeve"", ""suit"", ""tuxedo"", ""underwear"", ""wall"", ""woman""]","[""person""]",woman in black tank top standing near flowers in grayscale photography,317.9917000088608,1
person in street photography,combined,qdrant_object,7,q3sEEze3X_w,0.27200191691814274,0.27200191691814274,0.0,0.0,data\unsplash-lite\images\q3sEEze3X_w.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""building"", ""car"", ""city"", ""clothing"", ""coat"", ""cowboy hat"", ""downtown"", ""handrail"", ""hat"", ""human"", ""intersection"", ""metropolis"", ""office building"", ""overcoat"", ""person"", ""road"", ""sun hat"", ""tarmac"", ""town"", ""transportation"", ""urban"", ""vehicle""]","[""car"", ""person""]",man walking on sidewalk of the city,317.9917000088608,2
person in street photography,combined,qdrant_object,8,DICEPtYOr1M,0.27139211950274367,0.27139211950274367,0.0,0.0,data\unsplash-lite\images\DICEPtYOr1M.jpg,"[""alley"", ""alleyway"", ""back"", ""bass"", ""black"", ""black and white"", ""blur"", ""bokeh"", ""building"", ""carry"", ""chess"", ""city"", ""community"", ""crowd"", ""face"", ""game"", ""guitar"", ""hoodies"", ""human"", ""jacket"", ""life"", ""london"", ""man"", ""market"", ""monochrome"", ""pedestrian"", ""people"", ""person"", ""photograph"", ""portrait"", ""road"", ""rock"", ""street"", ""town"", ""urban""]","[""person""]",grayscale photography of person wearing hoodie,317.9917000088608,2
person in street photography,combined,qdrant_object,9,NxhnRkhKIrc,0.27019535128366773,0.27019535128366773,0.0,0.0,data\unsplash-lite\images\NxhnRkhKIrc.jpg,"[""apparel"", ""clothing"", ""coat"", ""fog"", ""hat"", ""human"", ""mist"", ""nature"", ""outdoors"", ""overcoat"", ""people"", ""person"", ""pollution"", ""smog"", ""smoke"", ""street photography"", ""weather""]","[""person""]",a man standing on a street next to a train,317.9917000088608,2
person in street photography,combined,qdrant_object,10,uTad53fcxss,0.2695848704895227,0.2695848704895227,0.0,0.0,data\unsplash-lite\images\uTad53fcxss.jpg,"[""apparel"", ""banister"", ""canopy"", ""clothing"", ""coat"", ""footwear"", ""handrail"", ""human"", ""overcoat"", ""person"", ""railing"", ""shoe"", ""staircase"", ""umbrella""]","[""person"", ""umbrella""]",woman walking using umbrella going up on stairs,317.9917000088608,1
person in street photography,combined,qdrant_keyword_object,1,qjZzZccbE1E,0.2823432836663678,0.2823432836663678,0.0,0.0,data\unsplash-lite\images\qjZzZccbE1E.jpg,"[""alloy wheel"", ""apparel"", ""astronaut"", ""boot"", ""building"", ""city"", ""clothing"", ""crash helmet"", ""footwear"", ""hardhat"", ""helmet"", ""human"", ""local"", ""machine"", ""metropolis"", ""moped"", ""motor"", ""motor scooter"", ""motorcycle"", ""person"", ""riding boot"", ""scooter"", ""spoke"", ""tire"", ""town"", ""transportation"", ""urban"", ""vehicle"", ""vespa"", ""wheel""]","[""motorcycle"", ""person""]",man standing beside motor scooter,495.038699998986,2
person in street photography,combined,qdrant_keyword_object,2,UMftJn4b9yM,0.2763331340443589,0.2763331340443589,0.0,0.0,data\unsplash-lite\images\UMftJn4b9yM.jpg,"[""black"", ""black and white"", ""building"", ""city"", ""image"", ""person"", ""photography"", ""shadow"", ""silhouette"", ""steps"", ""street photography"", ""town"", ""urban"", ""walking"", ""white""]","[""person""]",silhouette of a person walking on gray concrete floor,495.038699998986,2
person in street photography,combined,qdrant_keyword_object,3,Gzm1yUip9Yw,0.27512812240202555,0.27512812240202555,0.0,0.0,data\unsplash-lite\images\Gzm1yUip9Yw.jpg,"[""apparel"", ""asphalt"", ""automobile"", ""banister"", ""bicycle"", ""bike"", ""black and white"", ""building"", ""car"", ""clothing"", ""couple"", ""crawling"", ""cyclist"", ""driving"", ""fence"", ""flooring"", ""freeway"", ""handrail"", ""human"", ""hurdle"", ""intersection"", ""kart"", ""light and shadow"", ""office building"", ""path"", ""pedestrian"", ""person"", ""phone photgraphy"", ""railing"", ""road"", ""running track"", ""shorts"", ""silhouette"", ""sport"", ""sports"", ""street photogrphy"", ""tarmac"", ""transportation"", ""two people"", ""vehicle"", ""wall""]","[""person""]",grayscale photo of two person sitting near fence,495.038699998986,2
